#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KP20194c4","SAMN15186443","PRJNA638288","GCA_013349005.1","Complete",5.88349,57.0133,"chromosome:NZ_CP054744.1/CP054744.1; plasmid pKP20194c4-p1:NZ_CP054745.1/CP054745.1; plasmid pKP20194c4-p2:NZ_CP054746.1/CP054746.1; plasmid pKP20194c4-p3:NZ_CP054747.1/CP054747.1; plasmid pKP20194c4-p4:NZ_CP054748.1/CP054748.1; plasmid pKP20194c4-p5:NZ_CP054749.1/CP054749.1",,6,5589,"2020-06-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/349/005/GCA_013349005.1_ASM1334900v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/349/005/GCF_013349005.1_ASM1334900v1"
"Klebsiella pneumoniae subsp. pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","AUSMDU00008079","SAMN07452764","PRJNA397262","GCA_002249975.3","Complete",5.8277,56.9926,"chromosome:NZ_CP022691.2/CP022691.2; plasmid pAUSMDU00008079_01:NZ_CP022692.2/CP022692.2; plasmid pAUSMDU00008079_02:NZ_CP022693.2/CP022693.2; plasmid pAUSMDU00008079_03:NZ_CP022694.2/CP022694.2; plasmid pAUSMDU00008079_04:NZ_CP045796.1/CP045796.1",,5,5588,"2017-08-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/249/975/GCA_002249975.3_ASM224997v3","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/249/975/GCF_002249975.2_ASM224997v3"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KP20194b2","SAMN15186440","PRJNA638288","GCA_013348885.1","Complete",5.88312,57.0132,"chromosome:NZ_CP054762.1/CP054762.1; plasmid pKP20194b2-p1:NZ_CP054763.1/CP054763.1; plasmid pKP20194b2-p2:NZ_CP054764.1/CP054764.1; plasmid pKP20194b2-p3:NZ_CP054765.1/CP054765.1; plasmid pKP20194b2-p4:NZ_CP054766.1/CP054766.1; plasmid pKP20194b2-p5:NZ_CP054767.1/CP054767.1",,6,5591,"2020-06-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/348/885/GCA_013348885.1_ASM1334888v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/348/885/GCF_013348885.1_ASM1334888v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KP20194c5","SAMN15186444","PRJNA638288","GCA_013348985.1","Complete",5.87207,57.0262,"chromosome:NZ_CP054738.1/CP054738.1; plasmid pKP20194c5-p1:NZ_CP054739.1/CP054739.1; plasmid pKP20194c5-p2:NZ_CP054740.1/CP054740.1; plasmid pKP20194c5-p3:NZ_CP054741.1/CP054741.1; plasmid pKP20194c5-p4:NZ_CP054742.1/CP054742.1; plasmid pKP20194c5-p5:NZ_CP054743.1/CP054743.1",,6,5584,"2020-06-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/348/985/GCA_013348985.1_ASM1334898v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/348/985/GCF_013348985.1_ASM1334898v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KP20194c","SAMN15186441","PRJNA638288","GCA_013348925.1","Complete",5.87187,57.0262,"chromosome:NZ_CP054756.1/CP054756.1; plasmid pKP20194c-p1:NZ_CP054757.1/CP054757.1; plasmid pKP20194c-p2:NZ_CP054758.1/CP054758.1; plasmid pKP20194c-p3:NZ_CP054759.1/CP054759.1; plasmid pKP20194c-p4:NZ_CP054760.1/CP054760.1; plasmid pKP20194c-p5:NZ_CP054761.1/CP054761.1",,6,5579,"2020-06-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/348/925/GCA_013348925.1_ASM1334892v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/348/925/GCF_013348925.1_ASM1334892v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KP20194f","SAMN15186447","PRJNA638288","GCA_013348905.1","Complete",5.88234,57.0134,"chromosome:NZ_CP054720.1/CP054720.1; plasmid pKP20194f-p1:NZ_CP054721.1/CP054721.1; plasmid pKP20194f-p2:NZ_CP054722.1/CP054722.1; plasmid pKP20194f-p3:NZ_CP054723.1/CP054723.1; plasmid pKP20194f-p4:NZ_CP054724.1/CP054724.1; plasmid pKP20194f-p5:NZ_CP054725.1/CP054725.1",,6,5587,"2020-06-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/348/905/GCA_013348905.1_ASM1334890v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/348/905/GCF_013348905.1_ASM1334890v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KP20194d","SAMN15186445","PRJNA638288","GCA_013348945.1","Complete",5.87156,57.0263,"chromosome:NZ_CP054732.1/CP054732.1; plasmid pKP20194d-p1:NZ_CP054733.1/CP054733.1; plasmid pKP20194d-p2:NZ_CP054734.1/CP054734.1; plasmid pKP20194d-p3:NZ_CP054735.1/CP054735.1; plasmid pKP20194d-p4:NZ_CP054736.1/CP054736.1; plasmid pKP20194d-p5:NZ_CP054737.1/CP054737.1",,6,5578,"2020-06-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/348/945/GCA_013348945.1_ASM1334894v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/348/945/GCF_013348945.1_ASM1334894v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KP20194e","SAMN15186446","PRJNA638288","GCA_013348965.1","Complete",5.88229,57.0132,"chromosome:NZ_CP054726.1/CP054726.1; plasmid pKP20194e-p1:NZ_CP054727.1/CP054727.1; plasmid pKP20194e-p2:NZ_CP054728.1/CP054728.1; plasmid pKP20194e-p3:NZ_CP054729.1/CP054729.1; plasmid pKP20194e-p4:NZ_CP054730.1/CP054730.1; plasmid pKP20194e-p5:NZ_CP054731.1/CP054731.1",,6,5587,"2020-06-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/348/965/GCA_013348965.1_ASM1334896v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/348/965/GCF_013348965.1_ASM1334896v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KP20194a","SAMN15186437","PRJNA638288","GCA_013349085.1","Complete",5.88229,57.0132,"chromosome:NZ_CP054780.1/CP054780.1; plasmid pKP20194a-p1:NZ_CP054781.1/CP054781.1; plasmid pKP20194a-p2:NZ_CP054782.1/CP054782.1; plasmid pKP20194a-p3:NZ_CP054783.1/CP054783.1; plasmid pKP20194a-p4:NZ_CP054784.1/CP054784.1; plasmid pKP20194a-p5:NZ_CP054785.1/CP054785.1",,6,5591,"2020-06-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/349/085/GCA_013349085.1_ASM1334908v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/349/085/GCF_013349085.1_ASM1334908v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KP20194a2","SAMN15186438","PRJNA638288","GCA_013349065.1","Complete",5.88532,57.0179,"chromosome:NZ_CP054774.1/CP054774.1; plasmid pKP20194a2-p1:NZ_CP054775.1/CP054775.1; plasmid pKP20194a2-p2:NZ_CP054776.1/CP054776.1; plasmid pKP20194a2-p3:NZ_CP054777.1/CP054777.1; plasmid pKP20194a2-p4:NZ_CP054778.1/CP054778.1; plasmid pKP20194a2-p5:NZ_CP054779.1/CP054779.1",,6,5586,"2020-06-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/349/065/GCA_013349065.1_ASM1334906v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/349/065/GCF_013349065.1_ASM1334906v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","JX-CR-hvKP-7","SAMN16561430","PRJNA672246","GCA_015355915.1","Complete",5.90868,56.9537,"chromosome:NZ_CP064223.1/CP064223.1; plasmid pJX7-1:NZ_CP064224.1/CP064224.1; plasmid pJX7-2:NZ_CP064225.1/CP064225.1; plasmid pJX7-3:NZ_CP064226.1/CP064226.1; plasmid pJX7-4:NZ_CP064227.1/CP064227.1; plasmid pJX7-5:NZ_CP064228.1/CP064228.1",,6,5604,"2020-11-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/355/915/GCA_015355915.1_ASM1535591v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/355/915/GCF_015355915.1_ASM1535591v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KP20194b","SAMN15186439","PRJNA638288","GCA_013349045.1","Complete",5.881,57.0131,"chromosome:NZ_CP054768.1/CP054768.1; plasmid pKP20194b-p1:NZ_CP054769.1/CP054769.1; plasmid pKP20194b-p2:NZ_CP054770.1/CP054770.1; plasmid pKP20194b-p3:NZ_CP054771.1/CP054771.1; plasmid pKP20194b-p4:NZ_CP054772.1/CP054772.1; plasmid pKP20194b-p5:NZ_CP054773.1/CP054773.1",,6,5589,"2020-06-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/349/045/GCA_013349045.1_ASM1334904v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/349/045/GCF_013349045.1_ASM1334904v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","NU-CRE195","SAMN14453495","PRJNA395086","GCA_012029695.2","Complete",5.94084,56.8608,"chromosome:NZ_CP061389.1/CP061389.1; plasmid pCRE-195-1:NZ_CP061390.1/CP061390.1; plasmid pCRE-195-2:NZ_CP061391.1/CP061391.1; plasmid pCRE-195-3:NZ_CP061392.1/CP061392.1; plasmid pCRE-195-4:NZ_CP061393.1/CP061393.1; plasmid pCRE-195-5:NZ_CP061394.1/CP061394.1; plasmid pCRE-195-6:NZ_CP061395.1/CP061395.1",,7,5593,"2020-09-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/029/695/GCA_012029695.2_ASM1202969v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/029/695/GCF_012029695.2_ASM1202969v2"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","FDAARGOS_1328","SAMN16357470","PRJNA231221","GCA_016904275.1","Complete",5.75816,57.11,"chromosome:NZ_CP070087.1/CP070087.1; plasmid unnamed1:NZ_CP070083.1/CP070083.1; plasmid unnamed2:NZ_CP070086.1/CP070086.1; plasmid unnamed3:NZ_CP070084.1/CP070084.1; plasmid unnamed4:NZ_CP070082.1/CP070082.1; plasmid unnamed5:NZ_CP070085.1/CP070085.1",,6,5519,"2021-02-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/904/275/GCA_016904275.1_ASM1690427v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/904/275/GCF_016904275.1_ASM1690427v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","ZRKP02","SAMN14411774","PRJNA613645","GCA_015239135.1","Complete",5.87729,56.9647,"chromosome:NZ_CP050348.1/CP050348.1; plasmid unnamed1:NZ_CP050349.1/CP050349.1; plasmid unnamed2:NZ_CP050350.1/CP050350.1; plasmid unnamed3:NZ_CP050351.1/CP050351.1; plasmid unnamed4:NZ_CP050352.1/CP050352.1; plasmid unnamed5:NZ_CP050353.1/CP050353.1",,6,5582,"2020-11-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/239/135/GCA_015239135.1_ASM1523913v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/239/135/GCF_015239135.1_ASM1523913v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","ZRKP04","SAMN14411776","PRJNA613645","GCA_015238655.1","Complete",5.88775,56.9655,"chromosome:NZ_CP050336.1/CP050336.1; plasmid unnamed1:NZ_CP050337.1/CP050337.1; plasmid unnamed2:NZ_CP050338.1/CP050338.1; plasmid unnamed3:NZ_CP050339.1/CP050339.1; plasmid unnamed4:NZ_CP050340.1/CP050340.1; plasmid unnamed5:NZ_CP050341.1/CP050341.1",,6,5596,"2020-11-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/238/655/GCA_015238655.1_ASM1523865v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/238/655/GCF_015238655.1_ASM1523865v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","ZRKP01","SAMN14411773","PRJNA613645","GCA_015239295.1","Complete",5.89231,56.9592,"chromosome:NZ_CP050354.1/CP050354.1; plasmid unnamed1:NZ_CP050355.1/CP050355.1; plasmid unnamed2:NZ_CP050356.1/CP050356.1; plasmid unnamed3:NZ_CP050357.1/CP050357.1; plasmid unnamed4:NZ_CP050358.1/CP050358.1; plasmid unnamed5:NZ_CP050359.1/CP050359.1",,6,5600,"2020-11-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/239/295/GCA_015239295.1_ASM1523929v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/239/295/GCF_015239295.1_ASM1523929v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","ZRKP03","SAMN14411775","PRJNA613645","GCA_015238895.1","Complete",5.85764,56.9645,"chromosome:NZ_CP050342.1/CP050342.1; plasmid unnamed1:NZ_CP050343.1/CP050343.1; plasmid unnamed2:NZ_CP050344.1/CP050344.1; plasmid unnamed3:NZ_CP050345.1/CP050345.1; plasmid unnamed4:NZ_CP050346.1/CP050346.1; plasmid unnamed5:NZ_CP050347.1/CP050347.1",,6,5571,"2020-11-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/238/895/GCA_015238895.1_ASM1523889v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/238/895/GCF_015238895.1_ASM1523889v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","160111","SAMN09279554","PRJNA473597","GCA_003429545.1","Complete",5.8051,57.1173,"chromosome:NZ_CP029689.1/CP029689.1; plasmid p10K_L111:NZ_CP030130.1/CP030130.1; plasmid p5.6K_L111:NZ_CP030131.1/CP030131.1; plasmid pIncAC2_L111:NZ_CP030132.1/CP030132.1; plasmid pIncFII_L111:NZ_CP030133.1/CP030133.1; plasmid pKPC2_L111:NZ_CP030134.1/CP030134.1; plasmid pOXA48_L111:NZ_CP030135.1/CP030135.1",,7,5680,"2018-08-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/429/545/GCA_003429545.1_ASM342954v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/429/545/GCF_003429545.1_ASM342954v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","WCHKP090329","SAMN15649146","PRJNA648810","GCA_014041845.2","Complete",5.87792,57.1261,"chromosome:NZ_CP066517.1/CP066517.1; plasmid p1_090329:NZ_CP066520.1/CP066520.1; plasmid p2_090329:NZ_CP066521.1/CP066521.1; plasmid p3_090329:NZ_CP066522.1/CP066522.1; plasmid pKPC2_090329:NZ_CP066518.1/CP066518.1; plasmid pLAP2_090329:NZ_CP066519.1/CP066519.1",,6,5584,"2020-12-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/041/845/GCA_014041845.2_ASM1404184v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/041/845/GCF_014041845.2_ASM1404184v2"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","16_GR_13","SAMN04868736","PRJNA307517","GCA_001701835.2","Complete",5.84351,56.9264,"chromosome:NZ_CP027036.1/CP027036.1; plasmid ColRNAI:NZ_CP027041.1/CP027041.1; plasmid IncAC2:NZ_CP027038.1/CP027038.1; plasmid IncFIB IncFII:NZ_CP027037.1/CP027037.1; plasmid IncLM:NZ_CP027039.1/CP027039.1; plasmid unnamed:NZ_CP027040.1/CP027040.1",,6,5679,"2018-12-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/701/835/GCA_001701835.2_ASM170183v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/701/835/GCF_001701835.2_ASM170183v2"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","CAV1042","SAMN03024576","PRJNA246471","GCA_001908515.1","Complete",5.75226,56.809,"chromosome:NZ_CP018671.1/CP018671.1; plasmid pCAV1042-183:NZ_CP018670.1/CP018670.1; plasmid pCAV1042-2781:NZ_CP018665.1/CP018665.1; plasmid pCAV1042-3223:NZ_CP018666.1/CP018666.1; plasmid pCAV1042-5566:NZ_CP018667.1/CP018667.1; plasmid pKPC_CAV1042-44:NZ_CP018668.1/CP018668.1; plasmid pKPC_CAV1042-89:NZ_CP018669.1/CP018669.1",,7,5412,"2016-12-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/908/515/GCA_001908515.1_ASM190851v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/908/515/GCF_001908515.1_ASM190851v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","JX-CR-hvKP-8","SAMN16561432","PRJNA672246","GCA_015355935.1","Complete",5.8933,56.9591,"chromosome:NZ_CP064217.1/CP064217.1; plasmid pJX8-1:NZ_CP064218.1/CP064218.1; plasmid pJX8-2:NZ_CP064219.1/CP064219.1; plasmid pJX8-3:NZ_CP064220.1/CP064220.1; plasmid pJX8-4:NZ_CP064221.1/CP064221.1; plasmid pJX8-5:NZ_CP064222.1/CP064222.1",,6,5582,"2020-11-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/355/935/GCA_015355935.1_ASM1535593v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/355/935/GCF_015355935.1_ASM1535593v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","FDAARGOS_531","SAMN10163226","PRJNA231221","GCA_003812105.1","Complete",5.76374,57.1036,"chromosome:NZ_CP033777.1/CP033777.1; plasmid unnamed1:NZ_CP033774.1/CP033774.1; plasmid unnamed2:NZ_CP033775.1/CP033775.1; plasmid unnamed3:NZ_CP033776.1/CP033776.1; plasmid unnamed4:NZ_CP033778.1/CP033778.1; plasmid unnamed5:NZ_CP033779.1/CP033779.1",,6,5342,"2018-11-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/812/105/GCA_003812105.1_ASM381210v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/812/105/GCF_003812105.1_ASM381210v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","AR_0129","SAMN04014970","PRJNA292902","GCA_002180295.1","Complete",5.83582,56.9384,"chromosome:NZ_CP021718.1/CP021718.1; plasmid tig00000000:NZ_CP021713.1/CP021713.1; plasmid tig00000001:NZ_CP021714.1/CP021714.1; plasmid tig00000002:NZ_CP021715.1/CP021715.1; plasmid tig00000003:NZ_CP021716.1/CP021716.1; plasmid tig00000004:NZ_CP021717.1/CP021717.1",,6,5591,"2017-06-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/180/295/GCA_002180295.1_ASM218029v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/180/295/GCF_002180295.1_ASM218029v1"
"Klebsiella pneumoniae subsp. pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","SCKP020046","SAMN07609114","PRJNA353728","GCA_002852945.2","Complete",5.65362,57.1312,"chromosome:NZ_CP028783.1/CP028783.1; plasmid p1_020046:NZ_CP028779.1/CP028779.1; plasmid p2_020046:NZ_CP028780.1/CP028780.1; plasmid pNDM5_020046:NZ_CP028781.1/CP028781.1; plasmid pQnrB52_020046:NZ_CP028782.1/CP028782.1",,5,5468,"2018-04-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/852/945/GCA_002852945.2_ASM285294v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/852/945/GCF_002852945.2_ASM285294v2"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","CR-HvKP5","SAMN09487518","PRJNA477921","GCA_005854025.1","Complete",5.88087,56.9231,"chromosome:NZ_CP040545.1/CP040545.1; plasmid pCR-HvKP5-KPC:NZ_CP040547.1/CP040547.1; plasmid pCR-HvKP5-VIR:NZ_CP040546.1/CP040546.1; plasmid pCR-HvKP5-p3:NZ_CP040548.1/CP040548.1; plasmid pCR-HvKP5-p4:NZ_CP040549.1/CP040549.1; plasmid pCR-HvKP5-p5:NZ_CP040550.1/CP040550.1",,6,5569,"2019-05-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/854/025/GCA_005854025.1_ASM585402v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/854/025/GCF_005854025.1_ASM585402v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","FDAARGOS_1314","SAMN16357456","PRJNA231221","GCA_016904415.1","Complete",5.70267,57.0547,"chromosome:NZ_CP070105.1/CP070105.1; plasmid unnamed1:NZ_CP070106.1/CP070106.1; plasmid unnamed2:NZ_CP070107.1/CP070107.1; plasmid unnamed3:NZ_CP070108.1/CP070108.1; plasmid unnamed4:NZ_CP070109.1/CP070109.1; plasmid unnamed5:NZ_CP070110.1/CP070110.1",,6,5392,"2021-02-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/904/415/GCA_016904415.1_ASM1690441v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/904/415/GCF_016904415.1_ASM1690441v1"
"Klebsiella pneumoniae subsp. pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","RJBSI76-pV","SAMN17349266","PRJNA682095","GCA_016774455.1","Complete",6.09062,56.516,"chromosome:NZ_CP068684.1/CP068684.1; plasmid pRJBSI76-pV-1:NZ_CP068685.1/CP068685.1; plasmid pRJBSI76-pV-2:NZ_CP068686.1/CP068686.1; plasmid pRJBSI76-pV-3:NZ_CP068687.1/CP068687.1; plasmid pRJBSI76-pV-4:NZ_CP068688.1/CP068688.1",,5,5809,"2021-01-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/774/455/GCA_016774455.1_ASM1677445v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/774/455/GCF_016774455.1_ASM1677445v1"
"Klebsiella pneumoniae subsp. pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","RJBSI76","SAMN17349264","PRJNA681750","GCA_016774435.1","Complete",6.10971,56.5536,"chromosome:NZ_CP068689.1/CP068689.1; plasmid pRJBSI76-1:NZ_CP068690.1/CP068690.1; plasmid pRJBSI76-2:NZ_CP068691.1/CP068691.1; plasmid pRJBSI76-3:NZ_CP068692.1/CP068692.1; plasmid pRJBSI76-4:NZ_CP068693.1/CP068693.1",,5,5836,"2021-01-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/774/435/GCA_016774435.1_ASM1677443v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/774/435/GCF_016774435.1_ASM1677443v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","MS6671","SAMEA3257677","PRJEB7538","GCA_001455995.1","Complete",5.9802,56.5426,"chromosome 1:NZ_LN824133.1/LN824133.1; plasmid 1:NZ_LN824139.1/LN824139.1; plasmid A:NZ_LN824134.1/LN824134.1; plasmid B:NZ_LN824135.1/LN824135.1; plasmid C:NZ_LN824136.1/LN824136.1; plasmid D:NZ_LN824137.1/LN824137.1; plasmid E:NZ_LN824138.1/LN824138.1",,7,5665,"2015-12-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/455/995/GCA_001455995.1_MS6671.v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/455/995/GCF_001455995.1_MS6671.v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","CRKP78R","SAMN17074911","PRJNA685015","GCA_016403085.1","Complete",5.87149,56.9847,"chromosome:NZ_CP066254.1/CP066254.1; plasmid p2:NZ_CP066255.1/CP066255.1; plasmid p3:NZ_CP066256.1/CP066256.1; plasmid p5:NZ_CP066258.1/CP066258.1; plasmid p6:NZ_CP066259.1/CP066259.1; plasmid pCRKP78R-4-tetA:NZ_CP066257.1/CP066257.1",,6,5565,"2020-12-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/403/085/GCA_016403085.1_ASM1640308v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/403/085/GCF_016403085.1_ASM1640308v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","M941","SAMD00237915","PRJDB5126","GCA_014905815.1","Complete",5.74676,57.063,"chromosome:NZ_AP023453.1/AP023453.1; plasmid pM941-NDM5:NZ_AP023454.1/AP023454.1; plasmid pM941-a:NZ_AP023455.1/AP023455.1; plasmid pM941-b:NZ_AP023456.1/AP023456.1; plasmid pM941-c:NZ_AP023457.1/AP023457.1; plasmid pM941-d:NZ_AP023458.1/AP023458.1",,6,5368,"2020-09-23T23:03:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/905/815/GCA_014905815.1_ASM1490581v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/905/815/GCF_014905815.1_ASM1490581v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","RHBSTW-00973","SAMN15148755","PRJNA605147","GCA_013724605.1","Complete",5.82488,56.8847,"chromosome:NZ_CP056222.1/CP056222.1; plasmid pRHBSTW-00973_2:NZ_CP056223.1/CP056223.1; plasmid pRHBSTW-00973_3:NZ_CP056224.1/CP056224.1; plasmid pRHBSTW-00973_4:NZ_CP056225.1/CP056225.1; plasmid pRHBSTW-00973_5:NZ_CP056226.1/CP056226.1; plasmid pRHBSTW-00973_6:NZ_CP056227.1/CP056227.1; plasmid pRHBSTW-00973_7:NZ_CP056228.1/CP056228.1",,7,5473,"2020-07-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/724/605/GCA_013724605.1_ASM1372460v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/724/605/GCF_013724605.1_ASM1372460v1"
